tensor(0.2920366824, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1937848628, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1855950505, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1844481677, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1802551001, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1805287749, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1792078018, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1785515249, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1778661460, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1753197461, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1760421693, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1752268821, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1729573458, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1731908172, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1745392978, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1736393720, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1753428131, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1742194444, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1732102484, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1733999699, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1742324382, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1745274663, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1740800142, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1734810919, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1748262048, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1725601256, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1723054647, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1733302027, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1742353290, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1732395738, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1750065386, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1751265824, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1737041324, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1739853323, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1742887348, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1733963490, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1739833951, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1736050099, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1741463095, device='cuda:0', grad_fn=<DivBackward0>)
