tensor(0.2656272650, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1682022065, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1608087867, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1567057669, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1541844904, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1528907120, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1520783454, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513222009, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510966271, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497195661, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501679868, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487794966, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480580270, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491183192, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1495736390, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484545618, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487234980, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487323195, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489324570, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475353688, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477635801, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468891948, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464008093, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470875740, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1461568177, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477719098, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472366899, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466528326, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468574256, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475692242, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468135118, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473031938, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472990811, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1461595744, device='cuda:0', grad_fn=<DivBackward0>)
