tensor(0.2815158665, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1798925102, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1690074652, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1665189564, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1619336158, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1617812216, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1605433375, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1575910151, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1590791196, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583586782, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1595232189, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1586203128, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1577540189, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1572474092, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1591132134, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1590035111, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583562642, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1580845416, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1573544741, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1564032584, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1561305970, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1570015699, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1562401801, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1575567275, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1589810997, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1566624343, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1573869288, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1566208303, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1569448709, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1585009247, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1577560157, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1571372449, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1574682742, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1576924622, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1577644497, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1567135304, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1575425714, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1574647278, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1584585607, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1573646218, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1565295458, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1562409550, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1568511873, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1561871916, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1563385278, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1561741084, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1565667391, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1550612599, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1549502760, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1569816470, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1573115885, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1542512476, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1557025760, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1565758884, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1568266600, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1566548944, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1557970196, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1573231816, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1570076793, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1576605290, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1580627412, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1576945335, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1570377201, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1592188329, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1572334915, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1584221423, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1559858173, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583120823, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1573982090, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1592273563, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1590677053, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583042592, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1581841111, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1579470932, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1586277336, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583118588, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1572562754, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1581018418, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1579122245, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1574388444, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583936214, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1574279517, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1571833044, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1566740274, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1580118686, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1578627229, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583750546, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583646685, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1569751203, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1573835015, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1587469578, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1584036350, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583018452, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1585153043, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1577957273, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1571286023, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1579410434, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1568731070, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1571659297, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1567887217, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1509823501, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466456950, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1453697681, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1442969292, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1453815401, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1446763575, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1451315731, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1454346031, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1459417939, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1457146555, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1457111388, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1443546712, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1453341544, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1449074894, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1449395418, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1453618556, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469564885, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1459136158, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1462633312, device='cuda:0', grad_fn=<DivBackward0>)
