tensor(0.2834545076, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1842027903, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1742487699, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1712343842, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1676263958, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1674124449, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1667353511, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1642895937, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1662211716, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1642530262, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1666509062, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1651338935, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1668259948, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1640900522, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1661812216, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1669441462, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1678860039, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1666968018, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1663434952, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1675110310, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1679910421, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1687999517, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1687026173, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1674713343, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1681868434, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1669242829, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1686500013, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1669342816, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1670439690, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1673569977, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1661899090, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1669929475, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1657549590, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1666554213, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1662340313, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1657992303, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626152396, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1613188088, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620623618, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1624540687, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1631299555, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626783609, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1616749763, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1630514115, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1622400582, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1610842198, device='cuda:0', grad_fn=<DivBackward0>)
