tensor(0.3446233571, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2648238838, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2553777397, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2529716194, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2489348948, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2646428347, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2715741992, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2695497870, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2710276246, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2710501850, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2684800029, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2693401873, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2684543431, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2688133717, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2689824104, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2700166702, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2684366703, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2703818679, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2679805756, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2678694725, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2680777013, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2665905952, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2671817541, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2662242949, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2679940760, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2670292854, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2676551044, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2679469585, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2666920424, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2686019838, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2663734555, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2672976553, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2673880458, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2665042281, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2669602334, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2663132548, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2683055997, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2666999996, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2696335018, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2664851546, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2667936385, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2676690221, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2676917017, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2664423287, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2674370706, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2689713240, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2670218349, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2687353194, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2670337260, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2666461468, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2676058710, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2675279975, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2685818374, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2674121559, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2678717673, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2662607431, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2674158812, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2685311139, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2667542100, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2666001320, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2672478259, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2687993050, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2668275237, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2671739459, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2663017809, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2678995430, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2665190399, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2667239308, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2664359808, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2671816349, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2670510709, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2662698925, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2688107193, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2668326199, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2676097155, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2672452033, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2669344246, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2670749426, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2661967278, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2677742243, device='cuda:0', grad_fn=<DivBackward0>)
