tensor(0.2699421942, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1705452204, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1619310528, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1579747051, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1546247900, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1544564366, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1537602544, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1524785906, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1535316855, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1515743285, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1514919698, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1511962712, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513371766, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500534415, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507600993, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1503014863, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1514703333, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1512009054, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1516075730, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489288807, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498987675, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494186372, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492832005, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493434906, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497067362, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507257968, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500873417, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489843577, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484993845, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504551619, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510239244, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501162946, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492011994, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497893482, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506673545, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493925899, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1503975242, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493554860, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494910270, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1503339112, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500593573, device='cuda:0', grad_fn=<DivBackward0>)
