tensor(0.2715027034, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1700419784, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1648623198, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1602390707, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1571553051, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1554511189, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1539666802, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1554563493, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1531987339, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1522250473, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1526491642, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1522981375, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1514083594, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1511349976, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507268101, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510235816, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518828422, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513317525, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498385668, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513631791, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500579417, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1505012065, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513412595, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507225633, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507023871, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1499846876, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493296623, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492194384, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1512726247, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500094235, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1503896117, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498178840, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491445601, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482253522, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496121287, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1499184519, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504505575, device='cuda:0', grad_fn=<DivBackward0>)
