tensor(0.2684440613, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1679954976, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1610122919, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1569544375, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1550609916, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1535990834, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1523722708, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1515088826, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506316215, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1502533704, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504227817, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494519711, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504766643, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492695361, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500691772, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493313909, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498062909, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488701254, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483291090, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482576281, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488790810, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481878012, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474793702, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487535238, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483623385, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485529542, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480200589, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470782608, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481079459, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494717896, device='cuda:0', grad_fn=<DivBackward0>)
