tensor(0.2813712955, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1825152189, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1737712175, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1710025966, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1669598967, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1644030660, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1646401435, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1615355760, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621638983, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1615334451, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1619233936, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1599675715, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1595582962, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1592164338, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1593947560, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1606194079, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1599851847, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1599483490, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1601305902, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1599743068, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1594346315, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1600100845, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1579481810, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1598410010, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1594390422, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1593970209, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1586647183, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1567391306, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1579913497, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1591045856, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1586756855, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1598885953, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1588204801, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1592222452, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1593778282, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1574427634, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1579278857, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1584966183, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1580758989, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1589630991, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1589863449, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1579682231, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1601331085, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1622673124, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1614224613, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611341685, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620511711, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1600812227, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1610001028, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1619857252, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620076448, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621089727, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626521200, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1638624072, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1623859257, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1618876010, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1616945118, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626248360, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1622831076, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1625328362, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1623847485, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611411870, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1616941243, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1629810333, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1617533714, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1629345417, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1612776667, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1616167575, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621320844, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1619689316, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1618058980, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1609072238, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611044258, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621083319, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1619040668, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1624555588, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1608071178, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1622068286, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611920148, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611276865, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620969772, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1610241979, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1602709293, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1612664014, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626263261, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1625461429, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611864865, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1622699201, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1618563235, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1613977700, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1629738212, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1623794585, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620197743, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1614859104, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1609480381, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626097858, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1603771299, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1615290046, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1615289599, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1618205607, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1539498270, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1505847275, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510573477, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483337134, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481084675, device='cuda:0', grad_fn=<DivBackward0>)
