tensor(0.2702890635, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1704865247, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1622080356, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1570485532, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1553094834, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1548828632, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1538966000, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1532582194, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1527233124, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1516810954, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518319845, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1511175632, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1495881230, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487286985, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496950239, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488403231, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518401057, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504020244, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504053026, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494439542, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504438519, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1509723067, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521825939, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521201283, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1519287825, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518240422, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508669257, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1509127915, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1532121897, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518222243, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1522453129, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1525016576, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1522430480, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513645351, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507714689, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501719207, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504103839, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1511413753, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1524280012, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513544619, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1502509564, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513135433, device='cuda:0', grad_fn=<DivBackward0>)
