tensor(0.2678240240, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1671521515, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1608691514, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1564323902, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1539221555, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1527646035, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1519309729, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1502509415, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1512725800, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504767686, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1509929001, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504822224, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500065625, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489475220, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494978964, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496726424, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500981599, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494032443, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482930630, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490911245, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494557858, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1495477706, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506486535, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489606202, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494370997, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481685340, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483365148, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476939768, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497414410, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490237266, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494527608, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497686803, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496902555, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494360566, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482973993, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490959972, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478822529, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490209550, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482858658, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478841454, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485564113, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491320878, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480734348, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494209021, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486785263, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493070424, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469964236, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489581615, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1467562318, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494738609, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478466988, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1495662779, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483757347, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482766122, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480233222, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485849470, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484142393, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480229348, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482241303, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490781009, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484654546, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494447887, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486212462, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497421712, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500233561, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478067338, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487471461, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487137824, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485372186, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475694776, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497824490, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488686353, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482065767, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1479450315, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482893527, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482893974, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480254978, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473400444, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481851041, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492906511, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478287727, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480506361, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484101564, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487185657, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481047422, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490800828, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485126764, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482710689, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472006887, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489129514, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472722441, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484334320, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483233571, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483098567, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471905112, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485858262, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474463493, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488304883, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477037966, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483674347, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1395184845, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1361265033, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1354948580, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1340141594, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1343291104, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1341422349, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1352205127, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1358182579, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1357735842, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1357500851, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1346592456, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1363690794, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1361441314, device='cuda:0', grad_fn=<DivBackward0>)
