tensor(0.3137710690, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2281686664, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2204715461, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2145705223, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2133726329, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2102900594, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2081618607, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2010148019, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1963719130, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1948987246, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1941684335, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1915081888, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1903205663, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1917642206, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1905542463, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1916003525, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1904308647, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1902243942, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1899608523, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1891556829, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1888096929, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1884359866, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1885259748, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1882244200, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1881622076, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1897765100, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1897365004, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1864853352, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1877610832, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1882452220, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1888394356, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1877891570, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1873977035, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1877093613, device='cuda:0', grad_fn=<DivBackward0>)
