tensor(0.2693806589, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1674910486, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1608778238, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1563020498, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1548726857, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1528392732, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521832943, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1523726881, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1516997665, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1511583477, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506492198, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1499177814, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491275281, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483220458, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498216391, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478857547, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1503672898, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478223652, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471606344, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1479858160, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476000249, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470367014, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473600864, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473611295, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473532170, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475170404, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466518641, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1457298994, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469614506, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1462903172, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1467444003, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1463993937, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1457774043, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1455113590, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464954913, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464763880, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468348801, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482887417, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1459119767, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468844265, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1460798532, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464535296, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464654058, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1465382129, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470870376, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481937021, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477490366, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478915066, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464343369, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472093165, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466305852, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478794068, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476907730, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473623812, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469140500, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481161565, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1459582597, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466677934, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1456824839, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469522566, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1461942941, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471553594, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469704062, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477385014, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473912150, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471595615, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1455938369, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466814429, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471311897, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1456513256, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1459496915, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1467600465, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469645053, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469269991, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471194327, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1465586275, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476274580, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472100317, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466711313, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481620073, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472980529, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468581408, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1467927098, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473115087, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1463535875, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475299299, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473386735, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482673585, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1458009034, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478531361, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472889483, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485830396, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475294083, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474103630, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1463951916, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477350593, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470210105, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470005214, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471201777, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484076232, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1395955682, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1358108819, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1343518198, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1340470016, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1344116181, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1331698000, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1354914904, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1348069310, device='cuda:0', grad_fn=<DivBackward0>)
