tensor(0.3029787540, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2169679850, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2036201656, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1971163899, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1961578727, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1948912442, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1954848021, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1943570375, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1945138276, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1925390363, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1940590441, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1927044690, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1922246069, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1913699657, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1923277974, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1914275140, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1919153631, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1914143115, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1904223412, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1914419085, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1920370460, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1914688349, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1892098933, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1916075200, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1904677302, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1905588955, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1899189353, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1887938827, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1903897971, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1904807240, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1905625165, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1914505213, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1891315281, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1896022111, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1905109137, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1915426105, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1890731603, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1906482279, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1889667362, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1910740137, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1907560974, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1903011799, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1915465742, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1909755170, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1931375712, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1919497848, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1909993142, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1919561177, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1913895309, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1920120269, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1906877756, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1909250319, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1907923222, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1912267059, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1893830597, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1920391023, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1893857121, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1897728592, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1893613487, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1914580166, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1899159998, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1901151091, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1895942539, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1895625442, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1896705478, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1893105507, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1897759587, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1910744458, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1897480637, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1908952296, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1922957599, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1898997724, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1909750849, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1890721619, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1897389740, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1895593852, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1898602098, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1898135096, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1898600459, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1908231974, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1898140162, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1913534552, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1896422058, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1910007596, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1908820271, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1909047812, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1906072050, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1885655522, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1893700063, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1898365319, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1894280314, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1914183050, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1903676391, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1892815530, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1890559942, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1907525808, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1904596835, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1891549826, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1901622266, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1907351911, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1812947541, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1792922765, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1787505895, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1756504029, device='cuda:0', grad_fn=<DivBackward0>)
