tensor(0.2704253197, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1686480492, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1589927226, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1561317295, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1547387540, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1550587118, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1538253278, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1517607421, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510807723, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513408571, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500934809, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1516947895, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501373202, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504296958, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486196965, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500791013, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497271061, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490853280, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490750909, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486953497, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477600783, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484641582, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476010233, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483069658, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482127011, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485646218, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477598846, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488932371, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481250226, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492586434, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471508592, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489354819, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466801614, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488901675, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491194367, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483232677, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504227966, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1495234519, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484615505, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498286426, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488148719, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483673602, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477513760, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493725181, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496752650, device='cuda:0', grad_fn=<DivBackward0>)
