tensor(0.2801223397, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1784738153, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1718635410, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1678203940, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1648490280, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1666783243, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1643151492, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1643695235, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1643943191, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1639388502, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1655706912, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1627602130, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1627855450, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1618830562, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1636006385, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1632590145, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1634401530, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1629943401, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626682132, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1632823497, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1636194438, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1642361879, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1629780382, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1632493883, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1628511250, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1628374010, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621427536, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1624606997, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1637668014, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1641057581, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1627000272, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1650245488, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1642605066, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1628674716, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1613997370, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1616168171, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1617039591, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1625516266, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1623187661, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620693356, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1604042202, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1629012078, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1633042246, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1631440073, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621072590, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1637780368, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621495932, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1628224254, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621962488, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1623716652, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1613986343, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1629415751, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1631501913, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1616148204, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1624036878, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1605386734, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1609222144, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1614025682, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611131728, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620429456, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1615306884, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626454294, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620878577, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1618853211, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1621652097, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1610967070, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1613144130, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1616220921, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1608129740, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1626425385, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1617170125, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1616069376, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1620074064, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1606618464, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1615715772, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1612483710, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1615595222, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1610705405, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1597589850, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1623077542, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1606035084, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1605116129, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1637591273, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1605884135, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1609784812, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1613710076, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1614608616, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1618702412, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1595842242, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1603788286, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1608795524, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1599445641, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1598306894, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1606253982, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1599723399, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1615037173, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611582488, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1611410975, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1619213074, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1613662988, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518577784, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508178413, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481328458, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1479456574, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486657560, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464582831, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480101347, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1463188827, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481634229, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1462807059, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473144591, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482388526, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486279517, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497731209, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471854895, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483629793, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492878944, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489888877, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493522674, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506294608, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487285793, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498328000, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500345021, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498486698, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498396099, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500869989, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1505433619, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1515384614, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493422240, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498775333, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521383226, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1505674869, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508322060, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496396512, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498436332, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501511484, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518786997, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504022330, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1516695768, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507198364, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518569589, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1509339362, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1512790471, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1529216617, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508269459, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1514184177, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1523395330, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1517449766, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1523065269, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1524317265, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473112702, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464293897, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1451741606, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1442836225, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1448781788, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1438733339, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1451162100, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1462157667, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1456211209, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1450898349, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1459304392, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1460665762, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1456483454, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464423388, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1448289454, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1458066851, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1462544650, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469626576, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1455172002, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464566141, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1455807686, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1460305452, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1462041140, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468752772, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1460891515, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476695091, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475306451, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464923769, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485501826, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464687288, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475638449, device='cuda:0', grad_fn=<DivBackward0>)
