tensor(0.2671521902, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1697137356, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1646146476, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1600264609, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1565229148, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1565469205, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1569094509, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1557456106, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1540829986, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1534756422, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1548073292, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1527824402, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1524637491, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1517281532, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1530432403, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521194130, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1520069689, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507058591, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496422291, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1503958255, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1502915174, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506039500, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508604884, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510262340, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496731788, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498878449, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1509501934, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496370286, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504889131, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1519424021, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1512379199, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494146585, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488928795, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1479133368, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476076245, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476962566, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473630965, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484119296, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480143219, device='cuda:0', grad_fn=<DivBackward0>)
