tensor(0.3116940856, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2361203879, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2317155302, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2259501517, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2210877836, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2188700438, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2164458334, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2145595551, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2145388573, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2131713927, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2132767141, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2141164243, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2125127465, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2128003538, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2130259573, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2127015591, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2107964158, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2090936899, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2086133957, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2084649652, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2083815187, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2085700929, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2090155184, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2083687484, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2085257024, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2089713663, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2079723179, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2074124962, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2082552761, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2070272714, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.2077749968, device='cuda:0', grad_fn=<DivBackward0>)
