tensor(0.2661731243, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1653458029, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1594807655, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1556295156, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1530414373, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1532811373, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1528636515, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1523669958, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513877958, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1503349394, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1514703184, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508533061, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508152187, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1509126276, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513614357, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1505287737, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1505610794, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1498249173, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501253992, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1497578472, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494974941, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490522474, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506750882, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500825435, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489667594, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491887271, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496544033, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1495463103, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1499417126, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1495568156, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513151973, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1515818685, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480446458, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481078118, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484232694, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482882798, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486948729, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1489496231, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488475800, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482228637, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486203372, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488999873, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483987868, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483245194, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481485963, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486504525, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474750191, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478877515, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471136808, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481849253, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468086094, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481284797, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483746171, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475628465, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485625803, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484232694, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476904601, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1465918422, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475555897, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474983543, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482013166, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492821723, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474241465, device='cuda:0', grad_fn=<DivBackward0>)
