tensor(0.3611264825, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3140920699, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3116420507, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3102019429, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3043087423, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3018343449, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3028055131, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3057219386, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3063946664, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3079153895, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3070040941, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3063350916, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3068183064, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3061006069, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3056347966, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3061249256, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3073094785, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3061942756, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3057458401, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3069358766, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3063571155, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3054264784, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3062242568, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3058158457, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3065539300, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3059733808, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3071679473, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3062310815, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3063484728, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3070697784, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3065680861, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3067522049, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3055303991, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3050244153, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3055506945, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3060789108, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3061028123, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3046487570, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3064545989, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3053973019, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.3058223128, device='cuda:0', grad_fn=<DivBackward0>)
