tensor(0.2639943659, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1634168625, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1583906412, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1538856030, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521208286, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1515210569, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506524682, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500902623, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500962377, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500508338, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501769125, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1503569782, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491118520, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476881504, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491061598, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480308175, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487661451, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469418555, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476841569, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478773355, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470350772, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473162919, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496194750, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481209993, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476839781, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473934054, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1463512182, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1465635151, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473089904, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472649723, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482095271, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470636576, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474043280, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468418092, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1460831314, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1465738267, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470756531, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474882960, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1460625082, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472527534, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468831152, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1461060494, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483431607, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1462073475, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1459204853, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481181234, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478453875, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477492154, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1459675580, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477225721, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1458814591, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1465510726, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464860588, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1463838220, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472295821, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470386088, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1470159739, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1454119086, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1455221325, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1461245865, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464288533, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476259083, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1461631358, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475045234, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1464407593, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1465695947, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1460693330, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475854367, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1471718848, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1466194391, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1472789347, device='cuda:0', grad_fn=<DivBackward0>)
