tensor(0.2674502432, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1689864844, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1604429334, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1564530879, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1547950208, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1544645876, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1538425237, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1524506658, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1524664313, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1520393938, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508405954, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1499194950, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1515884250, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507825553, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506493837, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494542062, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501043886, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1501636356, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485234052, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1504583806, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1479135305, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490801722, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488705724, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1479681879, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492855698, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487836242, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486908495, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474942565, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474556923, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484235674, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1475590616, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484998614, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1476112157, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1477842629, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482654065, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1478727907, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473963261, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487975866, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1482747495, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487374306, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487501413, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474003196, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474504322, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487912387, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1473038048, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1468971819, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1458799839, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480814070, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1463904530, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1469200999, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474777162, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488754004, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480701417, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1487179101, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1467563659, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1488822252, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480766684, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1492603421, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484670341, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1474818587, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484310627, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486071497, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1481119096, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493769437, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486180723, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1483960301, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1484321654, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1496140361, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1490004957, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1493013352, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1486439258, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485790908, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1494438052, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1491252780, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1480948478, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1485056430, device='cuda:0', grad_fn=<DivBackward0>)
