tensor(0.2761506140, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1737830937, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1643543839, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1602079123, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1588698179, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1565494388, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1574865878, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1540780216, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1555738896, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1542429924, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1535014510, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521819979, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1524942517, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1516321599, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521976441, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1525556147, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1521048695, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1531227082, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1517830640, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1523927301, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1527748555, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1529427320, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1519341916, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1512933373, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1517753452, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1528394818, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1522970200, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1518201083, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1514767855, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1511260122, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506502330, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513194740, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506567746, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1520128548, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510401219, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500753313, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1522319168, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510327756, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508234590, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1517679542, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1519952863, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1512012631, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1509263813, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1519496143, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513366103, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1506267488, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1516979635, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1500979811, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1505164504, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1499378532, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510459483, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1515962183, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1517696232, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1513530463, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507937163, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1508899927, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507336497, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1520107090, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1507758200, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1511107832, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1510960311, device='cuda:0', grad_fn=<DivBackward0>)
