tensor(0.2940223813, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1949878335, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1879929453, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1848148853, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1800053120, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1818408072, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1856897622, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1824850440, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1837821603, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1827349067, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1828192174, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1835243404, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1835789084, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1815568209, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1814018339, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1821258515, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1837552935, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1818580478, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1806187034, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1807924658, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1796822846, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1795637161, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1799076349, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1802100837, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1795199960, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1794240326, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1796259284, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1778002977, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1805340052, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1799230129, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1802804917, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1809395999, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1793309897, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1784269065, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1785279512, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1790927500, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1794650257, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1794745326, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1790871173, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1804649085, device='cuda:0', grad_fn=<DivBackward0>)
tensor(0.1785996109, device='cuda:0', grad_fn=<DivBackward0>)
